work_id,title,description,genre_1,genre_2,genre_3,author,year,url
1131,Jean de Florette,,Drama,Mystery,,,1986,
1132,Manon of the Spring (Manon des sources),,Drama,,,,1986,
1133,Talking About Sex,,Comedy,Drama,,,1994,
1135,Private Benjamin,,Comedy,,,,1980,
1136,Monty Python and the Holy Grail,"King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",Adventure,Comedy,Fantasy,Terry Gilliam,1975,"https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1145,Snowriders,,Documentary,,,,1996,
1147,When We Were Kings,,Documentary,,,,1996,
1148,Wallace & Gromit: The Wrong Trousers,,Animation,Children,Comedy|Crime,,1993,
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",,Drama,,,,1982,
1152,He Walked by Night,,Crime,Film-Noir,Thriller,,1948,
1153,Raw Deal,,Film-Noir,,,,1948,
1154,T-Men,,Film-Noir,,,,1947,
1156,"Children Are Watching Us, The (Bambini ci guardano, I)",,Drama,,,,1944,
1161,"Tin Drum, The (Blechtrommel, Die)",,Drama,War,,,1979,
1162,"Ruling Class, The",,Comedy,Drama,,,1972,
1167,Dear God,,Comedy,,,,1996,
1168,Bad Moon,,Action,Adventure,Horror,,1996,
1169,American Dream,,Documentary,,,,1990,
1170,Best of the Best 3: No Turning Back,,Action,,,,1995,
1171,Bob Roberts,,Comedy,,,,1992,
1172,Cinema Paradiso (Nuovo cinema Paradiso),,Drama,,,,1989,
1173,"Cook the Thief His Wife & Her Lover, The",,Comedy,Drama,,,1989,
1175,Delicatessen,Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.,Comedy,Drama,Romance,Marc Caro,1991,"https://m.media-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR3,0,67,98_AL_.jpg"
1176,"Double Life of Veronique, The (Double Vie de Véronique, La)",,Drama,Fantasy,Romance,,1991,
1177,Enchanted April,,Drama,Romance,,,1992,
1178,Paths of Glory,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.",Drama,War,,Stanley Kubrick,1957,"https://m.media-amazon.com/images/M/MV5BNjViMmRkOTEtM2ViOS00ODg0LWJhYWEtNTBlOGQxNDczOGY3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY98_CR2,0,67,98_AL_.jpg"
1179,"Grifters, The",,Crime,Drama,Film-Noir,,1990,
1180,Hear My Song,,Comedy,,,,1991,
1183,"English Patient, The",,Drama,Romance,War,,1996,
1184,Mediterraneo,,Comedy,Drama,,,1991,
1185,My Left Foot,,Drama,,,,1989,
1186,"Sex, Lies, and Videotape",,Drama,,,,1989,
1187,Passion Fish,,Drama,,,,1992,
1188,Strictly Ballroom,,Comedy,Romance,,,1992,
1189,"Thin Blue Line, The",,Documentary,,,,1988,
1190,Tie Me Up! Tie Me Down! (¡Átame!),,Crime,Drama,Romance,,1990,
1191,Madonna: Truth or Dare,,Documentary,Musical,,,1991,
1192,Paris Is Burning,,Documentary,,,,1990,
1193,One Flew Over the Cuckoo's Nest,"A criminal pleads insanity and is admitted to a mental institution, where he rebels against the oppressive nurse and rallies up the scared patients.",Drama,,,Milos Forman,1975,"https://m.media-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1194,Cheech and Chong's Up in Smoke,,Comedy,,,,1978,
1196,Star Wars: Episode V - The Empire Strikes Back,"After the Rebels are brutally overpowered by the Empire on the ice planet Hoth, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued by Darth Vader and a bounty hunter named Boba Fett all over the galaxy.",Action,Adventure,Sci-Fi,Irvin Kershner,1980,"https://m.media-amazon.com/images/M/MV5BYmU1NDRjNDgtMzhiMi00NjZmLTg5NGItZDNiZjU5NTU4OTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1197,"Princess Bride, The",,Action,Adventure,Comedy|Fantasy|Romance,,1987,
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),,Action,Adventure,,,1981,
1199,Brazil,A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.,Fantasy,Sci-Fi,,Terry Gilliam,1985,"https://m.media-amazon.com/images/M/MV5BMzIwM2IwYTItYmM4Zi00OWMzLTkwNjAtYWRmYWNmY2RhMDk0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1200,Aliens,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.",Action,Adventure,Horror|Sci-Fi,James Cameron,1986,"https://m.media-amazon.com/images/M/MV5BZGU2OGY5ZTYtMWNhYy00NjZiLWI0NjUtZmNhY2JhNDRmODU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",,Action,Adventure,Western,,1966,
1202,Withnail & I,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.",Comedy,,,Bruce Robinson,1987,"https://m.media-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
1203,12 Angry Men,A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.,Drama,,,Sidney Lumet,1957,"https://m.media-amazon.com/images/M/MV5BMWU4N2FjNzYtNTVkNC00NzQ0LTg0MjAtYTJlMjFhNGUxZDFmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg"
1204,Lawrence of Arabia,"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",Adventure,Drama,War,David Lean,1962,"https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY98_CR0,0,67,98_AL_.jpg"
1206,"Clockwork Orange, A",,Crime,Drama,Sci-Fi|Thriller,,1971,
1207,To Kill a Mockingbird,"Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.",Drama,,,Robert Mulligan,1962,https://m.media-amazon.com/images/I/81djA1ifrdL.__AC_SX300_SY300_QL70_ML2_.jpg
1208,Apocalypse Now,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,Action,Drama,War,Francis Ford Coppola,1979,"https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1209,Once Upon a Time in the West (C'era una volta il West),,Action,Drama,Western,,1968,
1210,Star Wars: Episode VI - Return of the Jedi,"After a daring mission to rescue Han Solo from Jabba the Hutt, the Rebels dispatch to Endor to destroy the second Death Star. Meanwhile, Luke struggles to help Darth Vader back from the dark side without falling into the Emperor's trap.",Action,Adventure,Sci-Fi,Richard Marquand,1983,"https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
1211,"Wings of Desire (Himmel über Berlin, Der)",,Drama,Fantasy,Romance,,1987,
1212,"Third Man, The",,Film-Noir,Mystery,Thriller,,1949,
1213,Goodfellas,"The story of Henry Hill and his life in the mob, covering his relationship with his wife Karen Hill and his mob partners Jimmy Conway and Tommy DeVito in the Italian-American crime syndicate.",Crime,Drama,,Martin Scorsese,1990,"https://m.media-amazon.com/images/M/MV5BY2NkZjEzMDgtN2RjYy00YzM1LWI4ZmQtMjIwYjFjNmI3ZGEwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1214,Alien,"After a space merchant vessel receives an unknown transmission as a distress call, one of the crew is attacked by a mysterious life form and they soon realize that its life cycle has merely begun.",Horror,Sci-Fi,,Ridley Scott,1979,"https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1215,Army of Darkness,,Action,Adventure,Comedy|Fantasy|Horror,,1993,
1216,"Big Blue, The (Grand bleu, Le)",,Adventure,Drama,Romance,,1988,
1217,Ran,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",Drama,War,,Akira Kurosawa,1985,"https://m.media-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg"
1218,"Killer, The (Die xue shuang xiong)",,Action,Crime,Drama|Thriller,,1989,
1219,Psycho,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",Crime,Horror,,Alfred Hitchcock,1960,"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1220,"Blues Brothers, The",,Action,Comedy,Musical,,1980,
1221,"Godfather: Part II, The",,Crime,Drama,,,1974,
1222,Full Metal Jacket,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,Drama,War,,Stanley Kubrick,1987,"https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1223,"Grand Day Out with Wallace and Gromit, A",,Adventure,Animation,Children|Comedy|Sci-Fi,,1989,
1224,Henry V,,Action,Drama,Romance|War,,1989,
1225,Amadeus,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.",Drama,,,Milos Forman,1984,"https://m.media-amazon.com/images/M/MV5BNWJlNzUzNGMtYTAwMS00ZjI2LWFmNWQtODcxNWUxODA5YmU1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1226,"Quiet Man, The",,Drama,Romance,,,1952,
1227,Once Upon a Time in America,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",Crime,Drama,,Sergio Leone,1984,"https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1228,Raging Bull,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",Drama,,,Martin Scorsese,1980,"https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
1230,Annie Hall,Neurotic New York comedian Alvy Singer falls in love with the ditzy Annie Hall.,Comedy,Romance,,Woody Allen,1977,"https://m.media-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX67_CR0,0,67,98_AL_.jpg"
1231,"Right Stuff, The",,Drama,,,,1983,
1232,Stalker,A guide leads two men through an area known as the Zone to find a room that grants wishes.,Drama,Mystery,Sci-Fi,Andrei Tarkovsky,1979,"https://m.media-amazon.com/images/M/MV5BMDgwODNmMGItMDcwYi00OWZjLTgyZjAtMGYwMmI4N2Q0NmJmXkEyXkFqcGdeQXVyNzY1MTU0Njk@._V1_UY98_CR1,0,67,98_AL_.jpg"
1233,"Boot, Das (Boat, The)",,Action,Drama,War,,1981,
1234,"Sting, The",,Comedy,Crime,,,1973,
1235,Harold and Maude,"Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral.",Comedy,Drama,Romance,Hal Ashby,1971,"https://m.media-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg"
1236,Trust,,Comedy,Drama,Romance,,1990,
1237,"Seventh Seal, The (Sjunde inseglet, Det)",,Drama,,,,1957,
1238,Local Hero,,Comedy,,,,1983,
1240,"Terminator, The",,Action,Sci-Fi,Thriller,,1984,
1241,Dead Alive (Braindead),,Comedy,Fantasy,Horror,,1992,
1242,Glory,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",Drama,War,,Edward Zwick,1989,"https://m.media-amazon.com/images/M/MV5BODhlNjA5MDEtZDVhNS00ZmM3LTg1YzAtZGRjNjhjNTAzNzVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_UY98_CR0,0,67,98_AL_.jpg"
1243,Rosencrantz and Guildenstern Are Dead,,Comedy,Drama,,,1990,
1244,Manhattan,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,Comedy,Drama,Romance,Woody Allen,1979,"https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
1245,Miller's Crossing,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",Crime,Drama,Film-Noir|Thriller,Joel Coen,1990,"https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
1246,Dead Poets Society,Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.,Drama,,,Peter Weir,1989,"https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1247,"Graduate, The",,Comedy,Drama,Romance,,1967,
1248,Touch of Evil,"A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town.",Crime,Film-Noir,Thriller,Orson Welles,1958,"https://m.media-amazon.com/images/M/MV5BOTA1MjA3M2EtMmJjZS00OWViLTkwMTEtM2E5ZDk0NTAyNGJiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1249,"Femme Nikita, La (Nikita)",,Action,Crime,Romance|Thriller,,1990,
1250,"Bridge on the River Kwai, The",,Adventure,Drama,War,,1957,
1251,8 1/2 (8½),,Drama,Fantasy,,,1963,
1252,Chinatown,"A private detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.",Crime,Film-Noir,Mystery|Thriller,Roman Polanski,1974,"https://m.media-amazon.com/images/M/MV5BOGMwYmY5ZmEtMzY1Yi00OWJiLTk1Y2MtMzI2MjBhYmZkNTQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1253,"Day the Earth Stood Still, The",,Drama,Sci-Fi,Thriller,,1951,
1254,"Treasure of the Sierra Madre, The",,Action,Adventure,Drama|Western,,1948,
1255,Bad Taste,,Comedy,Horror,Sci-Fi,,1987,
1256,Duck Soup,Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.,Comedy,Musical,War,Leo McCarey,1933,"https://m.media-amazon.com/images/M/MV5BYmYxZGU2NWYtNzQxZS00NmEyLWIzN2YtMDk5MWM0ODc5ZTE4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1257,Better Off Dead...,,Comedy,Romance,,,1985,
1258,"Shining, The",,Horror,,,,1980,
1259,Stand by Me,"After the death of one of his friends, a writer recounts a childhood journey with his friends to find the body of a missing boy.",Adventure,Drama,,Rob Reiner,1986,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1260,M,,Crime,Film-Noir,Thriller,,1931,
1261,Evil Dead II (Dead by Dawn),,Action,Comedy,Fantasy|Horror,,1987,
1262,"Great Escape, The",,Action,Adventure,Drama|War,,1963,
1263,"Deer Hunter, The",,Drama,War,,,1978,
1264,Diva,,Action,Drama,Mystery|Romance|Thriller,,1981,
1265,Groundhog Day,A weatherman finds himself inexplicably living the same day over and over again.,Comedy,Fantasy,Romance,Harold Ramis,1993,"https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1266,Unforgiven,"Retired Old West gunslinger William Munny reluctantly takes on one last job, with the help of his old partner Ned Logan and a young man, The ""Schofield Kid.""",Drama,Western,,Clint Eastwood,1992,"https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1267,"Manchurian Candidate, The",,Crime,Thriller,War,,1962,
1268,Pump Up the Volume,,Comedy,Drama,,,1990,
1269,Arsenic and Old Lace,A writer of books on the futility of marriage risks his reputation when he decides to get married. Things get even more complicated when he learns on his wedding day that his beloved maiden aunts are habitual murderers.,Comedy,Mystery,Thriller,Frank Capra,1944,"https://m.media-amazon.com/images/M/MV5BZDVlNTBjMjctNjAzNS00ZGJhLTg2NzMtNzIwYTIzYTBiMDkyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg"
1270,Back to the Future,"Marty McFly, a 17-year-old high school student, is accidentally sent thirty years into the past in a time-traveling DeLorean invented by his close friend, the eccentric scientist Doc Brown.",Adventure,Comedy,Sci-Fi,Robert Zemeckis,1985,"https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1271,Fried Green Tomatoes,A housewife who is unhappy with her life befriends an old lady in a nursing home and is enthralled by the tales she tells of people she used to know.,Comedy,Crime,Drama,Jon Avnet,1991,"https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1272,Patton,The World War II phase of the career of controversial American general George S. Patton.,Drama,War,,Franklin J. Schaffner,1970,"https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1273,Down by Law,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.",Comedy,Drama,Film-Noir,Jim Jarmusch,1986,"https://m.media-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@._V1_UX67_CR0,0,67,98_AL_.jpg"
1274,Akira,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by two teenagers and a group of psychics.,Action,Adventure,Animation|Sci-Fi,Katsuhiro Ôtomo,1988,"https://m.media-amazon.com/images/M/MV5BM2ZiZTk1ODgtMTZkNS00NTYxLWIxZTUtNWExZGYwZTRjODViXkEyXkFqcGdeQXVyMTE2MzA3MDM@._V1_UX67_CR0,0,67,98_AL_.jpg"
1275,Highlander,,Action,Adventure,Fantasy,,1986,
1276,Cool Hand Luke,"A laid back Southern man is sentenced to two years in a rural prison, but refuses to conform.",Drama,,,Stuart Rosenberg,1967,"https://m.media-amazon.com/images/M/MV5BOWFlNzZhYmYtYTI5YS00MDQyLWIyNTUtNTRjMWUwNTEzNjA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg"
1277,Cyrano de Bergerac,,Comedy,Drama,Romance,,1990,
1278,Young Frankenstein,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.",Comedy,Fantasy,,Mel Brooks,1974,"https://m.media-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx._V1_UX67_CR0,0,67,98_AL_.jpg"
1279,Night on Earth,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,Comedy,Drama,,Jim Jarmusch,1991,"https://m.media-amazon.com/images/M/MV5BOGNmMjBmZWEtOWYwZC00NGIzLTg0YWItMzkzMWMwOTU4YTViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX67_CR0,0,67,98_AL_.jpg"
1280,Raise the Red Lantern (Da hong deng long gao gao gua),,Drama,,,,1991,
1281,"Great Dictator, The",,Comedy,Drama,War,,1940,
1282,Fantasia,A collection of animated interpretations of great works of Western classical music.,Animation,Children,Fantasy|Musical,James Algar,1940,"https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_UX67_CR0,0,67,98_AL_.jpg"
1283,High Noon,"A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at high noon when the gang leader, an outlaw he sent up years ago, arrives on the noon train.",Drama,Western,,Fred Zinnemann,1952,"https://m.media-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg"
1284,"Big Sleep, The",,Crime,Film-Noir,Mystery,,1946,
1285,Heathers,,Comedy,,,,1989,
1286,Somewhere in Time,,Drama,Romance,,,1980,
1287,Ben-Hur,"After a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.",Action,Adventure,Drama,William Wyler,1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg"
1288,This Is Spinal Tap,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.",Comedy,,,Rob Reiner,1984,"https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),,Documentary,,,,1983,
